source,target,weight
4925,2805,4.0
4926,2805,4.0
4927,3614,2.0
4928,225,2.0
4928,2152,2.0
4928,2561,2.0
4928,2600,4.0
4928,2601,6.0
4928,2607,2.0
4928,2619,2.0
4928,2629,2.0
4928,2699,2.0
4929,1913,2.0
4929,4087,2.0
4929,4188,2.0
4930,2609,6.0
4930,2622,4.0
4931,2609,16.0
4932,2608,2.0
4933,2609,2.0
4934,2683,8.0
4934,2699,2.0
4935,2683,2.0
4936,3483,2.0
4937,2708,2.0
4938,3265,2.0
4939,2588,4.0
4940,2721,2.0
4941,3254,2.0
4942,2633,2.0
4943,2721,2.0
4944,2588,2.0
4945,2801,2.0
4946,2877,2.0
4947,3062,38.0
4948,2556,2.0
4949,1673,4.0
4950,2748,2.0
4950,2804,2.0
4951,3254,4.0
4952,2543,2.0
4953,2542,2.0
4954,2752,2.0
4955,2536,2.0
4956,2531,4.0
4957,2522,2.0
4958,3026,2.0
4959,2518,4.0
4960,2578,2.0
4961,1673,12.0
4961,2495,2.0
4961,2512,4.0
4962,1673,4.0
4963,2518,2.0
4964,2518,2.0
4965,3851,2.0
4966,2503,2.0
4967,2490,2.0
4968,225,4.0
4968,2045,2.0
4968,2488,2.0
4968,2721,2.0
4969,2169,2.0
4970,2483,2.0
4971,2518,2.0
4972,2476,4.0
4972,2503,2.0
4973,2723,2.0
4974,2464,2.0
4975,2419,2.0
4976,700,4.0
4976,2468,2.0
4977,2471,6.0
4978,499,2.0
4979,2880,2.0
4980,3026,4.0
4981,2419,2.0
4982,225,2.0
4983,3577,4.0
4984,3577,2.0
4985,2442,2.0
4986,2537,2.0
4987,2437,2.0
4987,2452,4.0
4988,3014,2.0
4989,2488,2.0
4990,2428,4.0
4991,2482,2.0
4992,2136,6.0
4993,2169,2.0
4994,3014,2.0
4995,2417,4.0
4996,2809,2.0
4997,3577,4.0
4998,2375,2.0
4998,2397,2.0
4998,2399,2.0
4999,2045,4.0
5000,2649,2.0
5001,2045,2.0
5002,2744,2.0
5003,225,2.0
5004,1673,10.0
5005,2448,2.0
5006,2721,8.0
5007,2877,6.0
5008,2473,2.0
5009,2694,2.0
5010,2387,2.0
5011,2694,4.0
5012,2434,2.0
5013,2522,2.0
5014,2805,2.0
5015,2376,2.0
5016,2694,4.0
5017,150,2.0
5017,2386,18.0
5018,2495,2.0
5019,2366,12.0
5020,2386,36.0
5021,2473,2.0
5022,1673,2.0
5022,2361,2.0
5022,2386,6.0
5023,2569,4.0
5024,2348,4.0
5025,1673,2.0
5026,1673,2.0
5027,1673,2.0
5028,1673,6.0
5029,1673,2.0
5030,2342,2.0
5031,2347,2.0
5032,2347,2.0
5033,2856,2.0
5034,2787,2.0
5035,2360,2.0
5036,2347,2.0
5037,2721,2.0
5038,1673,4.0
5038,3297,2.0
5039,1673,2.0
5040,2897,2.0
5041,1840,4.0
5042,2723,2.0
5043,4109,6.0
5044,2448,2.0
5045,1172,2.0
5045,2314,2.0
5046,2347,2.0
5047,2436,2.0
5048,2313,4.0
5049,2366,2.0
5050,225,2.0
5050,2321,2.0
5051,2363,2.0
5052,1877,2.0
5052,1928,2.0
5052,2304,2.0
5053,3026,6.0
5054,2302,2.0
5055,225,2.0
5056,2813,2.0
5057,2327,2.0
5058,2298,2.0
5059,2856,8.0
5060,2856,6.0
5061,2295,4.0
5062,2298,2.0
5063,2473,2.0
5064,2297,4.0
5065,2366,2.0
5066,2721,2.0
5067,2283,2.0
5068,2813,6.0
5069,2805,2.0
5070,2280,4.0
5071,2281,2.0
5072,2169,2.0
5073,3009,4.0
5074,3577,4.0
5075,225,4.0
5075,2263,2.0
5075,2265,4.0
5075,2266,2.0
5076,2265,4.0
5077,2283,2.0
5078,2260,2.0
5079,2388,2.0
5080,2269,12.0
5081,2625,2.0
5082,2296,4.0
5083,2171,2.0
5083,2236,2.0
5083,2255,2.0
5084,2255,2.0
5085,2260,2.0
5086,3116,2.0
5087,2721,6.0
5088,2250,2.0
5089,2303,2.0
5090,2721,2.0
5091,2295,2.0
5092,2296,4.0
5093,1673,4.0
5094,1673,10.0
5094,2242,4.0
5094,2250,2.0
5095,2255,2.0
5096,1913,4.0
5096,2148,2.0
5096,2168,4.0
5096,2258,2.0
5097,2250,38.0
5098,4146,2.0
5099,2234,2.0
5100,2250,10.0
5101,2448,2.0
5102,1673,2.0
5103,2805,2.0
5104,2212,2.0
5105,2721,2.0
5106,2431,2.0
5107,3026,4.0
5108,2573,2.0
5109,3254,4.0
5110,2200,2.0
5111,2200,2.0
5112,2311,4.0
5112,2386,2.0
5113,3455,2.0
5114,3255,4.0
5115,2301,2.0
5116,2200,2.0
5117,2193,4.0
5118,2193,4.0
5119,3014,4.0
5120,2185,2.0
5120,2204,2.0
5121,4146,2.0
5122,2495,4.0
5123,2436,2.0
5124,2194,2.0
5125,2200,2.0
5126,4124,2.0
5127,2386,2.0
5128,2431,2.0
5129,2475,2.0
5130,2316,2.0
5131,2428,2.0
5132,2168,2.0
5132,2723,2.0
5133,2798,4.0
5134,2242,2.0
5135,3588,2.0
5136,2366,2.0
5137,2160,2.0
5138,3961,2.0
5139,225,2.0
5140,2747,4.0
5141,2747,2.0
5142,2182,4.0
5143,2331,2.0
5144,3577,2.0
5145,2141,2.0
5146,2254,2.0
5147,2327,2.0
5148,2813,2.0
5149,2709,2.0
5150,2242,6.0
5151,1936,6.0
5152,2341,2.0
5153,2127,2.0
5154,2852,4.0
5155,2723,2.0
5156,3075,2.0
5157,776,2.0
5157,2109,2.0
5158,2122,4.0
5159,3628,2.0
5160,2090,2.0
5161,2281,2.0
5162,2448,2.0
5163,2087,2.0
5164,2234,2.0
5165,2234,2.0
5166,2093,2.0
5167,2113,2.0
5168,1673,2.0
5168,1955,2.0
5169,2619,2.0
5170,2109,2.0
5170,2311,2.0
5170,2386,2.0
5171,2050,4.0
5172,2714,2.0
5173,2047,2.0
5174,1673,8.0
5175,1673,4.0
5176,2366,2.0
5177,1668,2.0
5177,1673,2.0
5177,2025,4.0
5177,2031,2.0
5178,1663,2.0
5178,1664,6.0
5178,1668,2.0
5178,1787,2.0
5178,1887,2.0
5178,1889,2.0
5178,1899,2.0
5178,1933,2.0
5178,1943,8.0
5178,1958,2.0
5178,1959,4.0
5178,2027,4.0
5179,2388,2.0
5180,2169,2.0
5181,2448,2.0
5182,2011,2.0
5183,23,8.0
5183,1673,2.0
5183,2011,2.0
5184,1,10.0
5184,3,3.0
5184,4,3.0
5184,5,5.0
5184,9,5.0
5184,10,5.0
5184,11,3.0
5184,12,5.0
5184,13,5.0
5184,14,11.0
5184,15,11.0
5184,16,3.0
5184,18,5.0
5184,19,3.0
5184,20,5.0
5184,24,5.0
5184,26,9.0
5184,27,6.0
5184,28,3.0
5184,29,12.0
5184,30,5.0
5184,31,15.0
5184,32,26.0
5184,33,10.0
5184,34,5.0
5184,35,8.0
5184,37,5.0
5184,38,5.0
5184,39,3.0
5184,40,5.0
5184,41,10.0
5184,42,18.0
5184,43,3.0
5184,45,7.0
5184,47,5.0
5184,48,5.0
5184,50,10.0
5184,51,10.0
5184,52,5.0
5184,53,8.0
5184,54,2.0
5184,56,3.0
5184,57,6.0
5184,58,5.0
5184,59,5.0
5184,62,5.0
5184,63,4.0
5184,64,2.0
5184,66,2.0
5184,67,2.0
5184,69,5.0
5184,70,2.0
5184,72,6.0
5184,73,6.0
5184,74,10.0
5184,76,15.0
5184,77,37.0
5184,82,2.0
5184,83,7.0
5184,85,3.0
5184,86,5.0
5184,87,12.0
5184,88,5.0
5184,91,5.0
5184,92,5.0
5184,93,5.0
5184,94,4.0
5184,95,23.0
5184,96,5.0
5184,98,5.0
5184,99,5.0
5184,100,5.0
5184,101,3.0
5184,102,5.0
5184,103,4.0
5184,109,5.0
5184,110,5.0
5184,111,5.0
5184,113,10.0
5184,115,2.0
5184,116,14.0
5184,117,5.0
5184,118,2.0
5184,124,3.0
5184,125,5.0
5184,126,3.0
5184,127,2.0
5184,128,3.0
5184,129,2.0
5184,130,10.0
5184,133,5.0
5184,134,2.0
5184,136,5.0
5184,137,8.0
5184,138,16.0
5184,140,5.0
5184,141,3.0
5184,147,2.0
5184,150,12.0
5184,152,4.0
5184,156,4.0
5184,163,2.0
5184,165,2.0
5184,167,2.0
5184,168,2.0
5184,169,2.0
5184,170,6.0
5184,174,13.0
5184,176,4.0
5184,177,7.0
5184,180,2.0
5184,191,2.0
5184,192,12.0
5184,193,2.0
5184,196,4.0
5184,200,2.0
5184,207,2.0
5184,208,14.0
5184,213,2.0
5184,218,2.0
5184,225,4.0
5184,234,2.0
5184,262,2.0
5184,276,2.0
5184,280,2.0
5184,312,4.0
5184,364,4.0
5184,388,6.0
5184,402,2.0
5184,439,2.0
5184,444,2.0
5184,450,4.0
5184,454,2.0
5184,462,4.0
5184,463,2.0
5184,468,2.0
5184,474,2.0
5184,477,2.0
5184,486,4.0
5184,487,2.0
5184,495,2.0
5184,497,6.0
5184,499,8.0
5184,504,2.0
5184,507,2.0
5184,508,12.0
5184,510,2.0
5184,535,2.0
5184,538,2.0
5184,583,2.0
5184,585,2.0
5184,609,2.0
5184,623,2.0
5184,650,6.0
5184,675,6.0
5184,714,10.0
5184,746,2.0
5184,762,4.0
5184,772,2.0
5184,779,4.0
5184,790,2.0
5184,830,2.0
5184,880,2.0
5184,886,4.0
5184,902,2.0
5184,926,2.0
5184,981,2.0
5184,989,2.0
5184,1020,2.0
5184,1056,6.0
5184,1064,6.0
5184,1076,4.0
5184,1090,4.0
5184,1095,4.0
5184,1103,2.0
5184,1108,4.0
5184,1120,2.0
5184,1121,2.0
5184,1122,2.0
5184,1135,4.0
5184,1137,4.0
5184,1144,2.0
5184,1148,2.0
5184,1149,4.0
5184,1150,2.0
5184,1159,2.0
5184,1161,8.0
5184,1172,16.0
5184,1176,4.0
5184,1182,2.0
5184,1183,2.0
5184,1184,2.0
5184,1186,2.0
5184,1197,2.0
5184,1212,2.0
5184,1241,2.0
5184,1282,10.0
5184,1293,4.0
5184,1322,2.0
5184,1346,6.0
5184,1388,8.0
5184,1426,2.0
5184,1468,6.0
5184,1483,2.0
5184,1498,4.0
5184,1506,4.0
5184,1510,6.0
5184,1513,2.0
5184,1519,2.0
5184,1578,2.0
5184,1580,2.0
5184,1599,2.0
5184,1600,2.0
5184,1603,2.0
5184,1613,2.0
5184,1614,2.0
5184,1619,2.0
5184,1621,2.0
5184,1628,2.0
5184,1828,2.0
5184,1834,2.0
5184,1891,2.0
5184,1963,2.0
5184,1990,4.0
5184,2006,2.0
5184,2840,2.0
5185,2004,2.0
5186,3289,2.0
5187,2091,2.0
5188,3009,2.0
5189,2109,2.0
5190,2103,2.0
5191,1989,2.0
5192,2281,2.0
5193,2840,2.0
5194,2436,2.0
5195,1450,2.0
5196,2448,4.0
5197,2038,2.0
5198,2954,2.0
5199,2251,2.0
5200,2109,2.0
5200,2840,2.0
5201,1953,2.0
5202,3209,2.0
5203,1673,8.0
5203,2109,14.0
5204,1955,2.0
5205,1953,2.0
5206,1952,2.0
5207,2805,2.0
5208,2495,2.0
5209,1955,6.0
5210,1952,4.0
5211,1955,2.0
5212,1952,4.0
5213,1925,2.0
5214,1923,4.0
5215,1997,2.0
5216,2100,2.0
5217,2164,2.0
5218,1916,2.0
5219,1943,10.0
5220,1701,2.0
5221,1673,2.0
5222,2047,2.0
5223,1900,4.0
5224,1930,2.0
5225,1998,2.0
5226,1997,2.0
5227,1930,2.0
5228,1891,6.0
5229,2330,4.0
5230,2109,2.0
5231,2109,2.0
5232,3021,2.0
5233,2041,2.0
5234,2109,2.0
5234,2840,2.0
5235,1876,2.0
5235,1883,2.0
5236,1877,2.0
5237,1966,2.0
5238,1891,2.0
5239,3021,2.0
5240,2165,4.0
5241,2071,2.0
5242,1833,2.0
5242,1865,2.0
5242,1872,2.0
5242,2090,4.0
5243,2748,2.0
5244,3881,2.0
5245,2109,2.0
5246,1734,4.0
5246,1764,4.0
5246,1858,2.0
5247,1855,2.0
5248,2263,2.0
5249,3075,2.0
5250,2431,6.0
5251,2169,2.0
5252,1831,2.0
5253,2431,4.0
5254,3014,2.0
5255,1673,2.0
5256,2629,2.0
5257,2448,2.0
5258,2431,2.0
5259,1835,2.0
5260,2840,2.0
5261,1798,2.0
5261,1819,2.0
5261,1843,10.0
5262,2448,2.0
5263,2378,2.0
5264,1812,2.0
5265,1818,6.0
5266,1809,2.0
5267,1806,2.0
5267,1807,2.0
5268,1809,2.0
5269,2632,2.0
5270,1797,2.0
5270,1843,2.0
5271,2717,4.0
5272,2047,2.0
5273,1772,2.0
5274,1769,4.0
5275,2165,2.0
5276,2960,2.0
5277,2388,2.0
5278,2192,2.0
5279,1809,2.0
5280,3171,2.0
5281,2109,2.0
5282,1753,2.0
5283,2448,4.0
5284,1791,2.0
5285,499,2.0
5285,1764,4.0
5285,1900,4.0
5286,2388,2.0
5287,2438,4.0
5288,2878,8.0
5289,2047,2.0
5289,3171,4.0
5290,1843,2.0
5291,1843,2.0
5292,1955,2.0
5293,1701,2.0
5294,1698,2.0
5295,2878,2.0
5296,1997,4.0
5297,2430,2.0
5298,1958,2.0
5299,1746,2.0
5300,1596,2.0
5300,1735,2.0
5301,150,2.0
5301,1493,2.0
5301,1673,4.0
5301,1735,2.0
5301,1913,2.0
5301,2261,2.0
5301,2354,2.0
5302,150,2.0
5302,1836,2.0
5303,2109,2.0
5304,2824,2.0
5305,2840,2.0
5306,1930,2.0
5307,2664,2.0
5308,499,4.0
5309,1490,2.0
5310,2109,2.0
5310,2388,2.0
5311,3255,2.0
5312,3178,2.0
5313,1974,2.0
5314,3014,2.0
5315,2448,2.0
5316,2251,2.0
5317,2752,2.0
5318,1732,2.0
5319,2109,4.0
5319,2840,2.0
5320,1677,4.0
5321,2745,4.0
5322,1677,2.0
5323,2388,2.0
5324,1663,2.0
5325,4109,2.0
5326,1826,2.0
5327,1652,2.0
5327,1659,4.0
5328,1650,2.0
5329,2109,2.0
5330,3014,2.0
5331,1638,2.0
5332,2880,2.0
5333,1634,2.0
5334,2250,2.0
5335,1631,6.0
5336,1949,2.0
5337,2388,2.0
5338,2841,4.0
5339,4146,2.0
5340,2071,2.0
5341,1609,2.0
5342,2787,2.0
5343,2330,2.0
5344,2911,2.0
5345,2455,2.0
5346,1599,2.0
5347,1599,2.0
5348,1599,2.0
5349,1576,4.0
5350,1568,2.0
5351,225,2.0
5352,3171,2.0
5353,2592,2.0
5354,2071,2.0
5355,1568,2.0
5356,1573,6.0
5357,1599,2.0
5358,2047,2.0
5359,150,8.0
5360,2395,2.0
5361,1532,2.0
5362,225,2.0
5363,225,6.0
5364,1599,2.0
5365,1654,2.0
5366,1567,4.0
5367,1202,4.0
5367,1573,2.0
5368,3037,2.0
5369,225,2.0
5370,2984,2.0
5371,1412,10.0
5371,1433,4.0
5371,1498,6.0
5371,1503,2.0
5371,1567,2.0
5372,2165,2.0
5373,1514,2.0
5374,225,2.0
5375,2047,2.0
5376,2689,2.0
5377,1682,2.0
5378,2752,2.0
5379,2388,2.0
5380,2165,2.0
5381,2388,2.0
5382,1629,2.0
5383,1496,6.0
5383,1498,2.0
5384,3037,2.0
5385,2109,2.0
5386,1682,2.0
5387,2388,2.0
5388,1362,2.0
5388,1486,2.0
5390,1056,2.0
5390,1240,12.0
5390,1258,2.0
5390,1478,4.0
5391,3101,4.0
5392,150,2.0
5393,1557,2.0
5394,1483,6.0
5395,3466,2.0
5396,1331,6.0
5396,1336,2.0
5396,1341,2.0
5396,2752,2.0
5397,2454,2.0
5398,225,2.0
5399,1532,2.0
5400,1464,2.0
5401,1835,2.0
5402,4124,2.0
5403,1835,2.0
5404,1430,2.0
5405,1490,2.0
5406,1446,4.0
5407,1456,2.0
5408,1444,4.0
5409,2071,2.0
5410,1673,2.0
5411,1673,2.0
5412,1447,4.0
5413,2601,2.0
5414,1640,2.0
5415,945,8.0
5415,1354,2.0
5415,1429,2.0
5416,1421,14.0
5417,1437,2.0
5418,150,2.0
5419,150,2.0
5420,1409,2.0
5420,1410,2.0
5421,1408,2.0
5422,2133,2.0
5423,1391,2.0
5424,1394,4.0
5425,1257,2.0
5425,2388,2.0
5426,1532,2.0
5427,1380,2.0
5428,2109,2.0
5429,225,2.0
5430,1532,2.0
5431,1682,2.0
5432,1835,2.0
5433,1654,2.0
5434,2166,2.0
5435,1361,2.0
5436,2165,2.0
5437,2805,2.0
5438,1384,2.0
5439,1809,2.0
5440,1345,2.0
5441,1342,2.0
5442,1681,2.0
5443,1503,2.0
5444,1503,2.0
5445,1340,2.0
5446,1336,2.0
5447,1343,2.0
5448,1808,2.0
5449,225,2.0
5450,1520,2.0
5451,3209,2.0
5452,1632,2.0
5453,150,2.0
5454,1745,2.0
5455,1317,4.0
5455,1324,2.0
5456,1213,2.0
5456,1317,2.0
5457,1317,2.0
5458,1669,2.0
5459,1317,2.0
5460,1329,2.0
5461,1114,2.0
5462,3026,2.0
5463,225,2.0
5464,2840,2.0
5465,1303,4.0
5466,1371,2.0
5467,1394,2.0
5468,1469,2.0
5469,1341,2.0
5470,1296,2.0
5471,1294,2.0
5472,225,4.0
5473,1156,2.0
5473,1440,2.0
5474,150,2.0
5475,1863,2.0
5476,1532,4.0
5477,2335,2.0
5478,1280,2.0
5478,1453,2.0
5479,740,2.0
5480,1500,2.0
5481,2840,2.0
5482,3040,4.0
5483,2109,4.0
5483,2840,2.0
5484,773,4.0
5484,1255,2.0
5485,1451,4.0
5486,2109,2.0
5487,2840,2.0
5488,4146,2.0
5489,1234,2.0
5490,1233,6.0
5490,1240,20.0
5490,1242,16.0
5491,1237,2.0
5492,1532,2.0
5493,1447,2.0
5494,1255,2.0
5495,2448,6.0
5496,1259,2.0
5497,1229,2.0
5498,1269,4.0
5499,3021,2.0
5500,1222,2.0
5501,1241,2.0
5502,2752,2.0
5503,1241,4.0
5503,1836,2.0
5504,1248,2.0
5505,1997,2.0
5506,1243,2.0
5507,1244,4.0
5508,2109,2.0
5509,1201,2.0
5510,3325,2.0
5511,1255,2.0
5512,1255,2.0
5513,2448,2.0
5514,1212,2.0
5515,1258,2.0
5516,1952,2.0
5517,984,2.0
5518,1435,2.0
5519,1184,6.0
5520,1181,2.0
5521,1181,2.0
5522,1182,2.0
5523,1181,4.0
5524,1255,2.0
5525,1255,4.0
5526,1274,2.0
5527,984,4.0
5528,984,2.0
5529,1134,2.0
5529,1255,2.0
5530,1999,2.0
5531,2448,2.0
5532,1173,2.0
5533,1213,2.0
5534,1160,2.0
5535,2448,2.0
5536,2109,2.0
5537,1143,2.0
5537,1157,4.0
5538,1156,2.0
5539,1255,2.0
5540,1153,2.0
5541,1294,6.0
5542,1128,2.0
5542,1143,2.0
5542,1152,2.0
5542,1243,2.0
5543,1532,2.0
5544,499,2.0
5544,2109,2.0
5545,1144,2.0
5546,1140,2.0
5547,1145,2.0
5548,1143,2.0
5549,1255,2.0
5550,1134,2.0
5551,1129,4.0
5552,1135,2.0
5553,1129,4.0
5554,1127,2.0
5555,1129,2.0
5556,1134,2.0
5557,1127,2.0
5558,1532,2.0
5559,1134,2.0
5560,1129,2.0
5561,1134,6.0
5562,1248,2.0
5563,1128,2.0
5564,1134,2.0
5565,1107,2.0
5566,1108,2.0
5567,1103,2.0
5568,1677,2.0
5569,1143,2.0
5570,984,4.0
5570,1102,2.0
5571,1100,4.0
5572,1101,2.0
5573,3027,2.0
5574,1096,2.0
5574,1098,2.0
5575,3452,2.0
5576,1095,2.0
5577,1095,2.0
5577,1101,2.0
5577,1440,2.0
5578,1100,2.0
5579,1079,2.0
5580,1112,2.0
5581,1095,2.0
5582,1105,2.0
5583,1420,2.0
5584,1100,2.0
5585,1248,2.0
5586,1134,4.0
5587,1101,2.0
5588,1087,2.0
5589,1072,2.0
5590,1100,2.0
5591,1100,4.0
5592,1134,2.0
5593,1134,2.0
5594,1109,2.0
5595,1073,4.0
5596,2540,2.0
5597,1134,2.0
5598,1100,2.0
5599,1129,8.0
5600,1129,6.0
5601,1100,2.0
5602,1068,2.0
5603,1102,2.0
5604,1100,6.0
5605,1105,4.0
5606,1100,2.0
5607,32,6.0
5607,94,6.0
5607,137,6.0
5607,150,2.0
5607,175,2.0
5608,1056,2.0
5609,1056,4.0
5610,1106,2.0
5611,1056,4.0
5612,1056,2.0
5613,1093,2.0
5614,1056,6.0
5615,1056,2.0
5616,1093,2.0
5617,1056,2.0
5618,1056,6.0
5619,1051,2.0
5619,1056,6.0
5620,1057,2.0
5621,1056,2.0
5622,1056,2.0
5623,1058,2.0
5624,1056,4.0
5625,1056,2.0
5626,1056,2.0
5627,1056,2.0
5628,1054,2.0
5628,1056,2.0
5629,1054,2.0
5629,1056,2.0
5630,1056,2.0
5631,1051,16.0
5631,1056,6.0
5632,1052,2.0
5633,1052,2.0
5634,1056,2.0
5635,1056,4.0
5635,1058,4.0
5636,1067,2.0
5637,1051,2.0
5638,1056,2.0
5639,1051,2.0
5640,1097,2.0
5641,1129,2.0
5642,1049,2.0
5643,1532,2.0
5644,1056,2.0
5645,1067,6.0
5646,1143,4.0
5647,1134,6.0
5648,1017,2.0
5649,1017,2.0
5650,1009,2.0
5651,1007,6.0
5652,499,8.0
5653,1060,4.0
5654,746,2.0
5655,150,2.0
5656,1510,2.0
5657,225,4.0
5658,1056,2.0
5659,957,2.0
5660,986,2.0
5661,1100,4.0
5662,130,2.0
5662,814,2.0
5662,830,2.0
5662,837,2.0
5662,910,6.0
5662,959,2.0
5663,930,2.0
5664,959,2.0
5665,971,2.0
5666,957,6.0
5667,926,2.0
5667,1087,2.0
5668,926,2.0
5668,1087,2.0
5669,926,4.0
5670,916,2.0
5671,164,2.0
5672,912,2.0
5673,1669,2.0
5674,1100,2.0
5675,1596,2.0
5676,1258,2.0
5677,1129,2.0
5678,1135,2.0
5679,886,4.0
5679,1216,2.0
5680,890,2.0
5681,354,4.0
5681,886,4.0
5682,886,2.0
5683,1248,4.0
5684,880,2.0
5685,876,2.0
5686,746,2.0
5687,1596,2.0
5688,870,4.0
5689,870,2.0
5690,190,4.0
5690,673,4.0
5690,859,2.0
5691,886,2.0
5692,1152,2.0
5693,837,2.0
5694,910,2.0
5694,957,2.0
5694,959,2.0
5695,959,2.0
5696,804,2.0
5697,1469,2.0
5698,794,2.0
5699,23,2.0
5700,1673,2.0
5701,779,2.0
5702,23,2.0
5703,773,4.0
5704,23,4.0
5705,773,2.0
5706,718,2.0
5706,772,2.0
5707,1244,2.0
5708,704,16.0
5709,1673,2.0
5710,1673,2.0
5711,138,10.0
5711,772,2.0
5712,779,2.0
5713,1673,2.0
5714,773,2.0
5715,1942,2.0
5716,760,2.0
5717,704,2.0
5718,704,2.0
5719,1129,2.0
5720,754,2.0
5721,762,6.0
5722,261,2.0
5722,749,2.0
5723,747,2.0
5724,746,8.0
5725,746,2.0
5726,746,8.0
5727,1142,2.0
5728,747,2.0
5729,738,2.0
5730,828,2.0
5731,738,2.0
5732,720,2.0
5732,724,2.0
5733,720,2.0
5734,150,2.0
5734,720,2.0
5735,720,2.0
5735,724,2.0
5736,719,2.0
5737,728,2.0
5738,150,2.0
5739,746,6.0
5740,702,2.0
5741,725,8.0
5742,746,4.0
5743,779,2.0
5744,725,4.0
5745,776,2.0
5746,150,2.0
5746,776,4.0
5746,1248,2.0
5747,1274,2.0
5748,1124,2.0
5749,667,4.0
5750,725,2.0
5751,719,2.0
5752,746,2.0
5753,746,2.0
5754,746,6.0
5755,746,2.0
5756,675,2.0
5757,580,4.0
5757,1320,4.0
5758,639,2.0
5759,776,4.0
5760,639,2.0
5761,634,4.0
5762,634,2.0
5763,636,4.0
5764,625,2.0
5765,746,2.0
5766,620,2.0
5766,636,2.0
5767,620,2.0
5768,746,2.0
5769,629,2.0
5770,597,2.0
5771,629,4.0
5772,634,2.0
5773,583,2.0
5773,675,2.0
5773,747,2.0
5774,629,2.0
5775,3283,2.0
5776,554,2.0
5777,634,2.0
5778,5,2.0
5778,23,2.0
5778,32,2.0
5778,36,8.0
5778,103,4.0
5778,150,10.0
5778,169,2.0
5778,174,2.0
5778,175,4.0
5778,179,2.0
5778,195,2.0
5778,203,2.0
5778,205,2.0
5778,210,2.0
5778,213,2.0
5778,317,2.0
5778,353,2.0
5778,459,2.0
5778,499,2.0
5778,522,2.0
5778,674,4.0
5779,675,2.0
5780,760,4.0
5781,746,2.0
5782,528,2.0
5783,776,2.0
5784,510,2.0
5785,746,2.0
5786,1001,2.0
5787,138,2.0
5788,138,2.0
5789,510,2.0
5790,499,8.0
5791,138,2.0
5792,1469,2.0
5793,515,2.0
5794,497,4.0
5795,497,2.0
5796,497,2.0
5797,497,4.0
5798,522,4.0
5799,515,4.0
5800,497,2.0
5800,769,2.0
5801,2750,2.0
5802,535,4.0
5803,970,2.0
5804,779,2.0
5805,2250,2.0
5806,497,2.0
5807,497,4.0
5808,477,2.0
5809,714,2.0
5810,495,2.0
5811,462,2.0
5812,497,2.0
5813,459,4.0
5814,458,2.0
5815,2798,4.0
5816,495,2.0
5817,497,2.0
5818,462,6.0
5819,477,2.0
5820,469,2.0
5821,779,4.0
5822,477,2.0
5823,444,2.0
5824,535,2.0
5825,150,4.0
5825,477,4.0
5826,714,4.0
5827,714,2.0
5828,29,2.0
5829,2243,2.0
5830,497,2.0
5831,535,2.0
5832,419,2.0
5832,420,2.0
5833,1997,2.0
5834,423,2.0
5835,427,2.0
5836,495,2.0
5837,497,4.0
5838,497,2.0
5839,469,2.0
5840,138,2.0
5841,779,2.0
5842,380,4.0
5843,380,2.0
5844,3209,6.0
5845,483,2.0
5846,361,2.0
5847,361,2.0
5848,675,2.0
5849,714,2.0
5850,497,2.0
5851,462,2.0
5852,779,2.0
5853,497,4.0
5854,714,2.0
5855,497,2.0
5856,779,2.0
5857,312,2.0
5858,312,2.0
5859,367,2.0
5860,714,4.0
5861,312,8.0
5862,318,2.0
5863,629,2.0
5864,299,2.0
5865,276,2.0
5866,462,2.0
5867,276,2.0
5868,276,2.0
5869,714,2.0
5870,276,2.0
5871,318,2.0
5872,241,2.0
5873,240,2.0
5874,240,2.0
5875,240,6.0
5876,240,2.0
5877,242,2.0
5878,240,2.0
5879,240,2.0
5880,240,2.0
5881,240,2.0
5882,240,2.0
5883,276,2.0
5884,240,2.0
5885,240,4.0
5886,237,8.0
5887,240,2.0
5888,238,4.0
5889,237,2.0
5890,236,2.0
5891,236,2.0
5892,236,2.0
5893,237,6.0
5894,237,8.0
5895,234,2.0
5896,235,2.0
5897,240,2.0
5898,237,2.0
5899,233,2.0
5899,241,2.0
5900,233,4.0
5901,241,4.0
5902,230,2.0
5902,237,2.0
5903,233,2.0
5904,241,2.0
5905,276,2.0
5906,238,2.0
5907,228,2.0
5908,228,2.0
5909,225,2.0
5909,227,2.0
5909,228,2.0
5910,228,2.0
5911,228,2.0
5912,227,2.0
5912,228,2.0
5913,228,2.0
5914,225,2.0
5915,225,2.0
5916,225,2.0
5917,227,2.0
5918,223,2.0
5919,223,2.0
5920,495,2.0
5921,221,2.0
5921,222,2.0
5922,233,2.0
5923,364,2.0
5924,276,2.0
5925,380,2.0
5926,214,2.0
5927,210,2.0
5927,212,2.0
5928,234,4.0
5929,234,2.0
5930,208,14.0
5930,216,2.0
5931,29,2.0
5931,86,4.0
5931,118,6.0
5931,137,4.0
5931,138,10.0
5931,140,4.0
5931,150,4.0
5931,152,4.0
5931,153,2.0
5931,159,5.0
5931,160,4.0
5931,171,2.0
5931,172,2.0
5931,176,3.0
5931,183,2.0
5931,186,2.0
5931,191,2.0
5931,195,4.0
5931,199,2.0
5931,218,2.0
5931,389,5.0
5932,462,2.0
5933,203,4.0
5933,208,4.0
5934,203,2.0
5935,219,2.0
5936,194,2.0
5937,207,2.0
5938,191,2.0
5939,150,2.0
5940,181,2.0
